checkin,checkout,fuzzy_score,latitude,longitude,scraped_date,Competitive Status,destination,tbo_hotelcode,tbo_hotelname,tbo_chainname,thirdparty,thirdparty_price,tbo_price,price_diff_perc,suppliername,tbo_latitude,tbo_longitude,apw_bucket_new,checkin_day,checkout_day
2026-07-31,2026-08-02,100,12.9016676,100.865875,6/15/2026,Losing,Pattaya,6499059,View Talay 5 - Beachfront Ocean View - High Floor & Huge Pool,,Otilla,6485,6516.65,-0.488049345,,12.901668,100.865877,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9017277,100.893288,6/15/2026,Losing,Pattaya,6446405,Art Pool Villa,,Otilla,117278,118070.51,-0.675753338,,12.902199,100.893077,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9018965,100.869667,6/15/2026,Losing,Pattaya,1155303,Cosy Beach Hotel,Independent,Otilla,17571,17652.39,-0.46320642,,12.901896,100.86967,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9020729,100.869324,6/15/2026,Losing,Pattaya,1421912,Poseidon Boutique Hotel,,Otilla,10311,10442.54,-1.275724954,,12.90214,100.86936,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.90211,100.898964,6/15/2026,Winning,Pattaya,1471553,Blue Garden Resort Pattaya,Independent,Otilla,4961,4952.98,0.161660955,,12.90211,100.898961,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.90239,100.8924,6/15/2026,Losing,Pattaya,1844042,Punnapha Pool Villa  Pattaya,Independent,Otilla,57015,57368.65,-0.620275366,,12.90239,100.8924,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9024363,100.892418,6/15/2026,Winning,Pattaya,1648771,Ramida Pool Villa,Independent,Otilla,74488,68257.35,8.364635915,,12.902436,100.892418,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.90254,100.874954,6/15/2026,Losing,Pattaya,1023568,Villa Thongbura Serviced Apartment,Independent,Otilla,8033,8091.89,-0.733100959,,12.90254,100.874957,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9026413,100.863937,6/15/2026,Losing,Pattaya,1199917,Rabbit Resort Pattaya,Independent,Otilla,21770,22054.35,-1.30615526,,12.902641,100.863935,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.90431,100.878922,6/15/2026,Losing,Pattaya,5508101,Thepprasit Cosy,Independent,Otilla,42693,42916.74,-0.524067177,,12.90431,100.878924,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9044142,100.915321,6/15/2026,Losing,Pattaya,6483667,Tropical Luxury 4BR Pool Villa w Game Area,,Otilla,111099,112064.14,-0.868720691,,12.904414,100.915324,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.90582,100.890068,6/15/2026,Losing,Pattaya,1922756,Innara Hotel,Independent,Otilla,5056,6353.37,-25.66000791,,12.905815,100.890115,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.906271,100.888451,6/15/2026,Winning,Pattaya,6528718,IP Plus Pool Villa Pattaya,,Otilla,15624,15453.71,1.089925755,,12.906271,100.88845,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9064064,100.906319,6/15/2026,Losing,Pattaya,1611670,B Space Residence,Independent,Otilla,4716,4741.97,-0.550678541,,12.906406,100.906319,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9064264,100.862778,6/15/2026,Losing,Pattaya,1148845,Pattaya Park Beach Resort,Independent,Otilla,7951,8064.93,-1.432901522,,12.906426,100.862775,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9067707,100.888306,6/15/2026,Losing,Pattaya,1918529,The Cinnamon Resort Pattaya,,Otilla,15934,16863.1,-5.830927576,,12.90644,100.88848,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9070339,100.871666,6/15/2026,Losing,Pattaya,6241928,Thabali Oasis private pool 3bhk,,Otilla,37496,37833.8,-0.900896096,,12.907034,100.871665,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.90768,100.9265,6/15/2026,Losing,Pattaya,1246516,Villa Villa Pattaya,Independent,Otilla,12003,12075.77,-0.6062651,,12.90768,100.926501,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9084845,100.859016,6/15/2026,Losing,Pattaya,1287255,Adriatic Palace Pattaya,,Otilla,7930,8447.76,-6.529129887,,12.90788,100.85899,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9087172,100.8815,6/15/2026,Losing,Pattaya,1426081,Momento Resort,Independent,Otilla,2874,2893.03,-0.662143354,,12.908469,100.881491,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9092588,100.859161,6/15/2026,Losing,Pattaya,6541766,K2 Seaside Suites,,Otilla,3057,3087.31,-0.99149493,,12.909259,100.859158,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.90933,100.859192,6/15/2026,Losing,Pattaya,1427832,Jardin Hotel,Independent,Otilla,2559,2844.51,-11.15709261,,12.90933,100.85919,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.90952,100.858482,6/15/2026,Winning,Pattaya,1417683,Baan Talay,Independent,Otilla,3416,3214.58,5.896370023,,12.90952,100.85848,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9095993,100.864525,6/15/2026,Losing,Pattaya,1697111,The Forest Hotel Pattaya,Independent,Otilla,5656,17347.96,-206.7178218,,12.909576,100.864486,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9096527,100.90062,6/15/2026,Losing,Pattaya,1129706,Eastern Grand Palace,Independent,Otilla,5567,6412.81,-15.19328184,,12.909653,100.900618,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9098339,100.894821,6/15/2026,Winning,Pattaya,6458640,6BR Pool Villa with Karaoke Billiards and Slide Near Thepprasit Market,,Otilla,60867,60467.63,0.656135509,,12.909834,100.894823,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9100342,100.8744,6/15/2026,Losing,Pattaya,6546480,Wave point resort,,Otilla,3559,3603.71,-1.256251756,,12.910034,100.8744,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.910202,100.881134,6/15/2026,Losing,Pattaya,6521433,Valhalla Pattaya Hotel,,Otilla,4564,5059.38,-10.85407537,,12.91019,100.881136,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91048,100.856689,6/15/2026,Losing,Pattaya,1170061,Royal Beach View Suites,Independent,Otilla,12922,13234.71,-2.419981427,,12.91048,100.856686,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9106159,100.87542,6/15/2026,Winning,Pattaya,1403442,Cocco Resort,Independent,Otilla,5225,4935.39,5.54277512,,12.910616,100.875421,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9106483,100.859161,6/15/2026,Losing,Pattaya,6478947,Charm Hostel at Pratumnak,,Otilla,5143,5274.7,-2.560762201,,12.910174,100.858826,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9106483,100.880592,6/15/2026,Losing,Pattaya,6273576,Kastel Pattaya Hotel,,Otilla,6132,9607.52,-56.67840835,,12.91063,100.88061,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9107323,100.86496,6/15/2026,Losing,Pattaya,1500972,Avoca Pool Villas,Independent,Otilla,26274,26595.32,-1.222958057,,12.910732,100.864956,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9108648,100.865479,6/15/2026,Losing,Pattaya,1461279,Tortuga Villas Pattaya,Independent,Otilla,29732,30111.35,-1.275898022,,12.911884,100.864896,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9109755,100.858734,6/15/2026,Losing,Pattaya,6684236,The Rizin Hotel Phratamnak,,Otilla,5074,6715.18,-32.34489555,,12.911047,100.85875,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.911375,100.867111,6/15/2026,Losing,Pattaya,1649148,Pratamnak Villa,Independent,Otilla,117727,118128.05,-0.340661021,,12.911375,100.867111,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9114323,100.770844,6/15/2026,Winning,Pattaya,1485032,Xanadu Beach Resort,Independent,Otilla,11233,10728.31,4.492922639,,12.911432,100.770842,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9115314,100.870522,6/15/2026,Losing,Pattaya,1830689,SAB Residence,Independent,Otilla,4460,4675.15,-4.823991031,,12.911531,100.870525,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9115419,100.873268,6/15/2026,Losing,Pattaya,1824277,The Rizin Hotel & Residences,Independent,Otilla,5983,6346.47,-6.075045964,,12.911457,100.873367,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9115877,100.867447,6/15/2026,Losing,Pattaya,1621232,Sweet Villa Pattaya,Independent,Otilla,40557,40743.76,-0.460487709,,12.911575,100.867341,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9116507,100.865852,6/15/2026,Losing,Pattaya,1615537,Abacus Villa,Independent,Otilla,40513,42011.43,-3.698639943,,12.911651,100.865854,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.911684,100.871033,6/15/2026,Losing,Pattaya,1386718,Baan Souy Resort,Independent,Otilla,12103,12260.21,-1.298934149,,12.911684,100.871033,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9117069,100.860863,6/15/2026,Losing,Pattaya,1266780,Hill Fresco,Independent,Otilla,6830,6857.1,-0.396778917,,12.911707,100.86086,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9117718,100.86834,6/15/2026,Winning,Pattaya,1366278,Aiyara Grand Hotel,Independent,Otilla,7049,6907.06,2.013618953,,12.911903,100.868382,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91187,100.870552,6/15/2026,Losing,Pattaya,1495638,Pattaya Garden Apartments,Independent,Otilla,3687,3709.25,-0.603471657,,12.911871,100.870462,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9119406,100.868217,6/15/2026,Losing,Pattaya,6478552,Royal Prince Resort Pattaya,,Otilla,10530,14837.59,-40.90778727,,12.909583,100.864722,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9119492,100.875351,6/15/2026,Losing,Pattaya,6396550,POTTERLAND Luxury Pool Villa Pattaya Walking Street 6 Bedrooms,,Otilla,78681,79246.68,-0.71895375,,12.911453,100.874865,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9120836,100.875191,6/15/2026,Losing,Pattaya,6488286,Ishara Villa 5 Bedrooms,,Otilla,47489,57378.83,-20.82551749,,12.909533,100.875236,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9124737,100.861542,6/15/2026,Winning,Pattaya,5020234,"Lewit Hotel Pattaya, a member of Radisson Individuals",,Otilla,9826,9348.38,4.860777529,,12.912474,100.861538,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9126444,100.875687,6/15/2026,Losing,Pattaya,6130049,TUCHELAND Luxury Pool Villa Pattaya Walking Street,Independent,Otilla,72777,73250.55,-0.650686343,,12.912637,100.875682,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9126616,100.878563,6/15/2026,Losing,Pattaya,6129869,Iris palace,Independent,Otilla,4473,4886.3,-9.239883747,,12.912662,100.87856,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9127026,100.885513,6/15/2026,Losing,Pattaya,1449396,Deeden Pattaya Resort,Independent,Otilla,3007,3136.95,-4.321582973,,12.91269,100.885477,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9127407,100.864243,6/15/2026,Losing,Pattaya,1560638,Magic Villa Pattaya,Independent,Otilla,27380,27514.94,-0.49284149,,12.912741,100.864246,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9127407,100.865425,6/15/2026,Losing,Pattaya,6452671,Mona Lisa pool villa,,Otilla,4672,8782.2,-87.97517123,,12.912613,100.865507,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9127474,100.865417,6/15/2026,Losing,Pattaya,6547725,Monalisa paradise,,Otilla,12004,12054.36,-0.419526824,,12.912747,100.865417,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9129124,100.8735,6/15/2026,Winning,Pattaya,1828736,Sansuk Gay Sauna And Guesthouse,,Otilla,8983,8960.88,0.246242903,,12.91291237,100.873497,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9129143,100.875816,6/15/2026,Losing,Pattaya,6562411,Nebuland Luxury Pool Villa Pattaya Walking Street 7 Bedrooms,,Otilla,76793,77775.05,-1.278827497,,12.912923,100.875817,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9129534,100.867538,6/15/2026,Losing,Pattaya,1510781,Westbury Residence,Independent,Otilla,24043,24176.98,-0.557251591,,12.912953,100.867541,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9138575,100.784,6/15/2026,Winning,Pattaya,1828588,Pause Resort & Bar,,Otilla,14997,14972.68,0.162165766,,12.91385746,100.7839966,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91388,100.873283,6/15/2026,Losing,Pattaya,6489089,Luxurious Pattaya Apartment With Pool Access,,Otilla,7655,7717.7,-0.819072502,,12.91388,100.873285,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.913887,100.866394,6/15/2026,Losing,Pattaya,5030685,"Beverly Mountain Bay, Trademark Collection by Wyndham",,Otilla,7205,7940.48,-10.20791117,,12.913887,100.866396,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9139309,100.78315,6/15/2026,Losing,Pattaya,6474603,Virawan pool resort kohlarn,,Otilla,11920,12496.84,-4.839261745,,12.91411,100.78319,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9141617,100.870819,6/15/2026,Winning,Pattaya,1051275,Rita Resort And Residence,Independent,Otilla,7754,7415.38,4.367036368,,12.914162,100.870821,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9142752,100.866821,6/15/2026,Losing,Pattaya,5460124,Argyle Apartments Pattaya,Independent,Otilla,4347,4695.76,-8.023004371,,12.914275,100.866819,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.914588,100.880249,6/15/2026,Losing,Pattaya,1667543,Orient House,,Otilla,3749,3749.53,-0.014137103,,12.91596,100.88003,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9147959,100.884972,6/15/2026,Losing,Pattaya,1843499,Nine Blue Residence,Independent,Otilla,2990,3322.87,-11.13277592,,12.914759,100.884652,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9148254,100.858505,6/15/2026,Losing,Pattaya,1271978,Birds and Bees Resort,Independent,Otilla,10682,10739.66,-0.539786557,,12.916782,100.857981,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.914856,100.858734,6/15/2026,Losing,Pattaya,1148833,Asia Pattaya Hotel,Independent,Otilla,5749,5923.78,-3.040180901,,12.914856,100.858734,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91486,100.858955,6/15/2026,Losing,Pattaya,1671330,Phratamnak Inn Hostel,Independent,Otilla,4000,4023.15,-0.57875,,12.91486,100.858953,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9150257,100.871582,6/15/2026,Losing,Pattaya,1445454,Harmony Inn,Independent,Otilla,5368,5951.76,-10.87481371,,12.915026,100.87158,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9154062,100.91581,6/15/2026,Losing,Pattaya,1425528,Siwa House,Independent,Otilla,3793,3819.98,-0.711310308,,12.915321,100.915708,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.915452,100.785133,6/15/2026,Losing,Pattaya,6616168,Amiigo Kohlarn,,Otilla,7230,7743.2,-7.098201936,,12.915453,100.785112,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9154673,100.871254,6/15/2026,Losing,Pattaya,1262742,Hotel Zing,Independent,Otilla,3678,3736.66,-1.594888526,,12.915467,100.871255,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9155207,100.783264,6/15/2026,Winning,Pattaya,6543144,Caviar Kohlarn,,Otilla,13742,13721.12,0.151942949,,12.915462,100.783234,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9155836,100.866539,6/15/2026,Winning,Pattaya,1368712,FX Hotel Pattaya,Independent,Otilla,3194,3130.64,1.983719474,,12.915584,100.866541,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.915905,100.875175,6/15/2026,Losing,Pattaya,1807836,Apartment X5,,Otilla,4920,4941.8,-0.443089431,,12.9157486,100.874939,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9159336,100.866867,6/15/2026,Losing,Pattaya,5007190,Has Pattaya,Independent,Otilla,9642,10130.39,-5.065235428,,12.91561,100.866932,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9159689,100.866791,6/15/2026,Winning,Pattaya,6485935,Sea View Room Great Location N,,Otilla,10829,10825.48,0.03250531,,12.915969,100.866791,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9159794,100.866821,6/15/2026,Losing,Pattaya,6485936,Sea View Room Luxury Amenities,,Otilla,11195,11308.02,-1.009557838,,12.915969,100.866791,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9161015,100.870895,6/15/2026,Losing,Pattaya,1424940,Golden Villa,Independent,Otilla,3347,3389.13,-1.258739169,,12.916101,100.870896,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9161463,100.895035,6/15/2026,Losing,Pattaya,1671055,Eve Place Pattaya,Independent,Otilla,5343,5375.41,-0.606588059,,12.916146,100.895031,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9161835,100.886345,6/15/2026,Losing,Pattaya,1560397,LK Crystal Ville,LK Hotel Group,Otilla,7621,7688.16,-0.88124918,,12.913448,100.885405,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.916193,100.871468,6/15/2026,Losing,Pattaya,1361250,Naris Art Hotel,Independent,Otilla,4005,4016.58,-0.289138577,,12.916193,100.871467,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9162464,100.918427,6/15/2026,Losing,Pattaya,6451438,Exquisite Pool Villa I,,Otilla,52092,52383.39,-0.55937572,,12.916246,100.918426,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9162664,100.87146,6/15/2026,Losing,Pattaya,1491986,T5 Suites at Pattaya,Independent,Otilla,4268,9414.13,-120.5747423,,12.916266,100.871459,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91634,100.8948,6/15/2026,Losing,Pattaya,1500086,CK Residence,ZUZU HS,Otilla,2412,2715.64,-12.58872305,,12.91758,100.89508,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9164915,100.785828,6/15/2026,Winning,Pattaya,6268235,Baan Sailboat Beach Kohlarn,,Otilla,14832,14816.74,0.102885653,,12.916463,100.785761,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9165468,100.870033,6/15/2026,Losing,Pattaya,1424645,Wiz Hotel,Independent,Otilla,4563,4586.38,-0.512382205,,12.916391,100.870042,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9165812,100.875343,6/15/2026,Losing,Pattaya,6492284,DEL MAX resort Pattaya,,Otilla,5176,5241.75,-1.270285935,,12.916581,100.875346,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91675,100.859718,6/15/2026,Losing,Pattaya,6508630,Majestic Seaside Pool Villa,,Otilla,85610,86704.99,-1.279044504,,12.916621,100.859531,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9167557,100.881332,6/15/2026,Losing,Pattaya,1827181,Exquisite Pool Villa A,Independent,Otilla,48085,48353.89,-0.559197255,,12.916756,100.881334,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9167747,100.85833,6/15/2026,Losing,Pattaya,6498764,Seaside Villa 2 Pools beach at 50m,,Otilla,59655,59917.42,-0.439896069,,12.916776,100.858395,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9170418,100.865822,6/15/2026,Losing,Pattaya,1104498,Hillside Resort Pattaya,,Otilla,2469,2734.82,-10.76630215,,12.917364,100.865717,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9170723,100.859695,6/15/2026,Losing,Pattaya,6240146,AnB poolvilla 2BR with private beach,,Otilla,40634,40821.43,-0.461263966,,12.917072,100.859696,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9171553,100.866829,6/15/2026,Losing,Pattaya,6460614,Fourium Pattaya Hotel and Serviced Residence,,Otilla,7195,7567.02,-5.170535094,,12.917238,100.866889,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9175758,100.878883,6/15/2026,Losing,Pattaya,1457034,PRS Hotel by Sojourn,Independent,Otilla,5875,7281.03,-23.93242553,,12.917635,100.879009,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91785,100.859749,6/15/2026,Losing,Pattaya,6484652,Breath Taking Sea View - Luxury Living,,Otilla,11961,11970.67,-0.080846083,,12.91785,100.859746,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9179678,100.859825,6/15/2026,Losing,Pattaya,6484656,Luxury Sea View - High Floor,,Otilla,11961,11995.86,-0.291447203,,12.917968,100.859826,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91848,100.87207,6/15/2026,Winning,Pattaya,1818381,Le Prive,,Otilla,13125,13109.33,0.119390476,,12.91887951,100.8726501,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9187784,100.859818,6/15/2026,Losing,Pattaya,6487018,Pattayas Top Sea View Luxury Escape,,Otilla,11452,11579.25,-1.111159623,,12.918778,100.859818,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9188824,100.859962,6/15/2026,Winning,Pattaya,6484658,Stunning Sea View Condo -next To Beach,,Otilla,11467,11462.94,0.035405948,,12.918757,100.859842,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9189043,100.894516,6/15/2026,Losing,Pattaya,1276241,Gazebo Resort Pattaya,Independent,Otilla,4408,4507.03,-2.246597096,,12.918788,100.894314,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9189405,100.858284,6/15/2026,Winning,Pattaya,5009558,Cross Pattaya Pratamnak,Independent,Otilla,15485,15430.63,0.351113981,,12.918941,100.858287,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9189558,100.888725,6/15/2026,Losing,Pattaya,1544816,LK Celestite,LK Hotel Group,Otilla,7317,7469.4,-2.082820828,,12.918956,100.888722,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91901,100.88736,6/15/2026,Winning,Pattaya,1689056,The Tung,Independent,Otilla,5550,5291.95,4.64954955,,12.91901,100.88736,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9191856,100.913132,6/15/2026,Losing,Pattaya,6458083,Villa Waree minutes to City and Beach,,Otilla,62031,62197.62,-0.268607632,,12.919186,100.913128,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9192,100.870117,6/15/2026,Losing,Pattaya,6487954,"Large High Floor, Best Pool and Awesome Location",,Otilla,10306,10421.25,-1.118280613,,12.919267,100.870115,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9192,100.870117,6/15/2026,Losing,Pattaya,6487474,"Large High Floor, Best Pool and Great Location",,Otilla,14296,14439.77,-1.005665921,,12.919267,100.870115,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9192,100.870117,6/15/2026,Losing,Pattaya,6486625,Sea View High Floor 2 Bed Room Excellent Location,,Otilla,9722,9820.29,-1.011005966,,12.919267,100.870115,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9192457,100.8787,6/15/2026,Losing,Pattaya,1244980,Mind Resort Pattaya,ZUZU HS,Otilla,4392,4430.08,-0.867030965,,12.919246,100.878701,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9192667,100.870117,6/15/2026,Winning,Pattaya,6487937,2 Bed Room High Floor Sea View Unit,,Otilla,15249,9834.25,35.50888583,,12.919267,100.870115,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91933,100.8611,6/15/2026,Losing,Pattaya,6200042,The Elysium Pratumnak Pattaya - By SHG,,Otilla,18489,18843.16,-1.915517335,,12.919398,100.861095,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.919343,100.891846,6/15/2026,Losing,Pattaya,1521608,The Grass Serviced Suites by At Mind,Independent,Otilla,5778,5815.63,-0.651263413,,12.919376,100.891719,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9195461,100.893623,6/15/2026,Losing,Pattaya,1442073,T Sleep Place,Independent,Otilla,4366,4392.77,-0.613147045,,12.919546,100.893624,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9196138,100.862854,6/15/2026,Winning,Pattaya,1545094,Phu View Talay Resort,Independent,Otilla,4520,4459.49,1.338716814,,12.919614,100.862853,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9196177,100.8718,6/15/2026,Losing,Pattaya,1251819,The Residence Garden,Independent,Otilla,7827,7886.47,-0.7598058,,12.919618,100.871803,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91966,100.8628,6/15/2026,Losing,Pattaya,1615213,Sharrow Bay,Independent,Otilla,139339,140447.29,-0.795391097,,12.91966,100.8628,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9198418,100.784935,6/15/2026,Losing,Pattaya,6464860,Rakchayanin Resort Koh Larn,,Otilla,12475,12544.66,-0.558396794,,12.919842,100.784934,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.91992,100.860382,6/15/2026,Winning,Pattaya,6484650,Sea View Luxury -best In Pattaya,,Otilla,14017,14011.52,0.039095384,,12.91992,100.860383,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9199209,100.879265,6/15/2026,Losing,Pattaya,1272118,Phuphaya Resort Pattaya,Independent,Otilla,4657,4776.52,-2.566459094,,12.919775,100.878675,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9200268,100.87632,6/15/2026,Losing,Pattaya,1606509,The Point Residence,Independent,Otilla,15542,15650.8,-0.700038605,,12.920027,100.876319,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9200745,100.875061,6/15/2026,Losing,Pattaya,1078023,LK Miracle Suite,LK Hotel Group,Otilla,9687,10226.4,-5.568287395,,12.920734,100.875301,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.920104,100.874733,6/15/2026,Losing,Pattaya,5040058,Samsara Hotel Pattaya,,Otilla,11211,11674.41,-4.133529569,,12.9199,100.874672,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9201431,100.787239,6/15/2026,Winning,Pattaya,1612110,Baan I Taley On Sea,Independent,Otilla,6946,6926.59,0.279441405,,12.920958,100.787222,46-60 days,Friday,Sunday
2026-07-31,2026-08-02,100,12.9201536,100.893021,6/15/2026,Losing,Pattaya,1445474,Lk Crystal Place,LK Hotel Group,Otilla,4048,4270.75,-5.502717391,,12.920154,100.893019,46-60 days,Friday,Sunday
